,state_name,county,city,hour_of_crash,day_of_crash,month_of_crash,light_condition_name,atmospheric_conditions_1_name,number_of_fatalities,number_of_drunk_drivers,timestamp_of_crash,national_highway_system,latitude,longitude
29525,Maine,31,1223,1,5,11,Dark – Not Lighted,Clear,1,1,2015-11-05 01:38:00+00:00,0,43.67661111,-70.54661111
29526,Florida,117,2770,17,3,3,Daylight,Clear,1,0,2015-03-03 17:20:00+00:00,0,28.80425833,-81.27900278
29527,New Hampshire,11,340,19,21,8,Daylight,Clear,1,1,2015-08-21 19:10:00+00:00,0,42.85631389,-71.66648056
29528,Ohio,113,2090,15,1,1,Daylight,Clear,2,1,2015-01-01 15:04:00+00:00,0,39.76360833,-84.21509444
29529,Maine,19,3620,21,18,6,Dark – Not Lighted,Clear,1,1,2015-06-18 21:13:00+00:00,0,44.81048889,-68.93028889
29530,Ohio,35,1680,21,3,10,Dark – Lighted,Rain,1,1,2015-10-03 21:20:00+00:00,0,41.44653889,-81.602925
29531,California,85,3340,18,10,12,Dark – Lighted,Rain,1,0,2015-12-10 18:05:00+00:00,0,37.238125,-121.83059167
29532,Tennessee,37,1760,8,29,9,Daylight,Rain,1,0,2015-09-29 08:17:00+00:00,0,36.24526111,-86.9019
29533,Nebraska,109,2830,99,20,5,Dark – Lighted,Rain,1,1,2015-05-20 00:00:00+00:00,0,40.79924722,-96.76753333
29534,New York,47,4170,16,1,10,Daylight,Rain,1,0,2015-10-01 16:43:00+00:00,0,40.59563056,-73.99311111
29535,Washington,33,1960,23,30,10,Dark – Lighted,Rain,1,1,2015-10-30 23:56:00+00:00,0,47.53840556,-122.32023611
29536,Alabama,71,2720,13,26,10,Daylight,Rain,1,0,2015-10-26 13:50:00+00:00,0,34.62593056,-86.01226667
29537,Illinois,31,1670,3,9,4,Dark – Lighted,Rain,1,1,2015-04-09 03:13:00+00:00,0,41.89346111,-87.6511
29538,Oklahoma,109,3550,14,17,4,Daylight,Rain,1,0,2015-04-17 14:33:00+00:00,0,35.59134444,-97.585525
29539,Georgia,121,1250,7,22,2,Dawn,Rain,1,0,2015-02-22 07:18:00+00:00,0,33.63314167,-84.532475
29540,Iowa,163,790,19,26,11,Dark – Not Lighted,Rain,1,1,2015-11-26 19:56:00+00:00,0,41.58782778,-90.46126111
29541,Michigan,163,2820,20,8,6,Dusk,Cloudy,1,0,2015-06-08 20:57:00+00:00,1,42.22863889,-83.19448056
29542,California,67,3150,2,30,12,Dark – Lighted,Cloudy,1,1,2015-12-30 02:09:00+00:00,0,38.6273,-121.45691667
29543,Michigan,163,1260,23,6,8,Dark – Lighted,Cloudy,2,0,2015-08-06 23:45:00+00:00,0,42.408325,-83.21651389
29544,Michigan,163,1260,0,16,8,Dark – Lighted,Severe Crosswinds,1,0,2015-08-16 00:40:00+00:00,0,42.40256111,-83.15338056
29545,Texas,439,260,9,7,11,Daylight,Rain,1,0,2015-11-07 09:33:00+00:00,1,32.660625,-97.08978056
29546,Texas,453,330,2,18,3,Dark – Lighted,Rain,1,1,2015-03-18 02:23:00+00:00,1,30.31495833,-97.73637778
29547,Texas,409,3380,19,8,3,Daylight,Rain,1,1,2015-03-08 19:23:00+00:00,0,27.87829444,-97.20937778
29548,Nebraska,157,4340,4,5,8,Dawn,"Fog, Smog, Smoke",1,0,2015-08-05 04:55:00+00:00,0,41.87020833,-103.66575278
29549,Arizona,13,200,7,22,7,Daylight,Unknown,1,0,2015-07-22 07:58:00+00:00,0,99.9999,999.9999
29550,Arizona,13,370,1,29,8,Dark – Unknown Lighting,Unknown,1,1,2015-08-29 01:41:00+00:00,0,99.9999,999.9999
29551,Michigan,49,1730,22,30,5,Dark – Lighted,Rain,1,1,2015-05-30 22:46:00+00:00,0,42.98911944,-83.65678611
29552,North Carolina,119,870,3,23,12,Dark – Lighted,Rain,1,0,2015-12-23 03:38:00+00:00,0,35.23168056,-80.84818056
29553,Texas,439,6060,21,26,4,Dark – Lighted,Rain,1,0,2015-04-26 21:43:00+00:00,0,32.86146389,-97.35049444
29554,Illinois,7,710,21,13,12,Dark – Not Lighted,Rain,1,0,2015-12-13 21:20:00+00:00,0,42.25117778,-88.91527222
29555,Arizona,19,530,7,11,1,Daylight,Cloudy,1,1,2015-01-11 07:17:00+00:00,0,32.19159722,-110.95637222
29556,Nebraska,55,3620,2,15,6,Dark – Lighted,Cloudy,1,0,2015-06-15 02:16:00+00:00,0,41.29589444,-95.99504444
29557,Wisconsin,79,3100,0,12,11,Dark – Lighted,Cloudy,1,1,2015-11-12 00:47:00+00:00,0,43.00254722,-87.93336944
29558,Washington,33,1960,0,7,8,Dark – Lighted,Cloudy,1,1,2015-08-07 00:58:00+00:00,0,47.50320833,-122.25111667
29559,Mississippi,35,1050,1,17,5,Dark – Lighted,Cloudy,1,0,2015-05-17 01:45:00+00:00,0,31.35496667,-89.35256389
29560,Nebraska,55,3620,1,13,7,Dark – Lighted,Cloudy,1,1,2015-07-13 01:34:00+00:00,0,41.29593889,-96.05276944
29561,Oregon,51,1650,14,7,12,Daylight,Cloudy,1,0,2015-12-07 14:03:00+00:00,1,45.52635278,-122.56875833
29562,Wyoming,9,200,19,5,11,Dark – Not Lighted,Cloudy,2,0,2015-11-05 19:36:00+00:00,0,42.7471,-105.3869
29563,Oklahoma,143,4780,20,23,3,Dark – Lighted,Cloudy,1,1,2015-03-23 20:19:00+00:00,0,36.14138333,-95.97558611
29564,Oregon,51,1650,1,15,4,Dark – Lighted,Cloudy,1,1,2015-04-15 01:27:00+00:00,0,45.55955278,-122.51294444
29565,New York,85,4170,22,26,7,Dark – Lighted,Cloudy,1,0,2015-07-26 22:44:00+00:00,0,40.58911667,-74.16745556
29566,Georgia,295,4780,15,30,9,Daylight,Cloudy,1,1,2015-09-30 15:55:00+00:00,0,34.96465833,-85.28178889
29567,Florida,97,0,13,7,12,Daylight,Cloudy,1,0,2015-12-07 13:35:00+00:00,0,28.05739722,-81.238425
29568,Florida,61,0,6,30,5,Dawn,Cloudy,1,1,2015-05-30 06:36:00+00:00,0,27.718675,-80.44588611
29569,New Hampshire,7,248,1,29,11,Dark – Not Lighted,Cloudy,1,1,2015-11-29 01:45:00+00:00,0,44.40198889,-71.47157778
29570,Nebraska,153,2745,99,13,6,Dark – Lighted,Cloudy,1,1,2015-06-13 00:00:00+00:00,0,41.17610278,-96.10650278
29571,Ohio,113,2090,1,19,4,Dark – Lighted,Cloudy,1,1,2015-04-19 01:25:00+00:00,0,39.73147778,-84.25027778
29572,Ohio,81,7830,3,18,1,Dark – Lighted,Cloudy,1,1,2015-01-18 03:57:00+00:00,0,40.37344444,-80.61370833
29573,Texas,29,6090,0,13,8,Dark – Lighted,Cloudy,1,1,2015-08-13 00:01:00+00:00,0,29.32970556,-98.50380278
29574,Texas,29,6090,4,6,5,Dark – Lighted,Cloudy,1,0,2015-05-06 04:00:00+00:00,0,29.39846389,-98.4624
29575,Texas,29,6090,6,10,12,Dawn,Cloudy,1,0,2015-12-10 06:47:00+00:00,0,29.60599722,-98.41840556
29576,California,85,3340,22,12,12,Dark – Lighted,Cloudy,1,1,2015-12-12 22:17:00+00:00,0,37.29903333,-121.77199722
29577,Michigan,145,4350,19,27,10,Dark – Lighted,Cloudy,1,0,2015-10-27 19:28:00+00:00,0,43.40417778,-83.98521944
29578,North Carolina,51,1670,2,16,1,Dark – Lighted,Cloudy,1,1,2015-01-16 02:39:00+00:00,0,35.11521667,-78.93095278
29579,Connecticut,9,810,2,1,7,Dark – Lighted,Clear,2,0,2015-07-01 02:03:00+00:00,0,41.5569,-73.01341111
29580,Illinois,31,1670,6,7,3,Dawn,Clear,1,1,2015-03-07 06:10:00+00:00,0,41.90351111,-87.65624444
29581,California,19,1370,22,1,5,Daylight,Clear,1,1,2015-05-01 22:46:00+00:00,0,36.69759722,-119.75591944
29582,California,29,240,19,26,8,Dusk,Clear,1,1,2015-08-26 19:00:00+00:00,0,35.29615278,-119.07474444
29583,Missouri,79,7780,22,17,8,Dark – Lighted,Clear,1,1,2015-08-17 22:06:00+00:00,0,40.08186111,-93.61127778
29584,Connecticut,9,267,0,4,9,Dark – Lighted,Clear,1,1,2015-09-04 00:30:00+00:00,0,41.38158611,-72.91918333
29585,Iowa,163,2080,22,16,8,Dark – Lighted,Clear,1,1,2015-08-16 22:02:00+00:00,0,41.50808056,-90.6389
29586,Oklahoma,143,4780,3,11,10,Dark – Lighted,Clear,2,0,2015-10-11 03:03:00+00:00,0,36.23216389,-95.86883056
29587,Illinois,119,0,1,28,6,Dark – Lighted,Clear,1,1,2015-06-28 01:24:00+00:00,0,38.69268333,-90.15453611
29588,Maryland,43,0,21,8,8,Dark – Lighted,Clear,1,0,2015-08-08 21:22:00+00:00,0,39.64711944,-77.74060556
29589,Florida,1,1130,12,14,8,Daylight,Clear,1,0,2015-08-14 12:23:00+00:00,0,29.67379722,-82.30004167
29590,Florida,101,2180,0,10,4,Dark – Lighted,Clear,1,0,2015-04-10 00:23:00+00:00,0,28.24403889,-82.71546944
29591,Florida,11,2541,3,30,7,Dark – Lighted,Clear,1,0,2015-07-30 03:19:00+00:00,0,26.10860833,-80.26196944
29592,Utah,53,1670,14,8,3,Daylight,Clear,1,0,2015-03-08 14:01:00+00:00,0,37.09824722,-113.61994722
29593,New Hampshire,11,160,1,21,8,Dark – Not Lighted,Clear,1,0,2015-08-21 01:53:00+00:00,0,43.02335556,-71.54140278
29594,Pennsylvania,101,6540,1,13,8,Dark – Lighted,Clear,1,0,2015-08-13 01:49:00+00:00,0,40.00661111,-75.13219444
29595,Missouri,189,4240,20,16,4,Dark – Not Lighted,Clear,1,1,2015-04-16 20:40:00+00:00,0,38.56695833,-90.42951944
29596,Minnesota,171,6320,13,12,6,Daylight,Clear,1,0,2015-06-12 13:22:00+00:00,0,45.16621667,-93.75743889
29597,Tennessee,37,1760,4,1,1,Dark – Lighted,Clear,1,1,2015-01-01 04:44:00+00:00,0,36.20463056,-86.79775
29598,Missouri,95,4120,0,15,2,Dark – Lighted,Clear,1,1,2015-02-15 00:18:00+00:00,0,38.91738889,-94.59042778
29599,Ohio,95,8120,22,11,8,Dark – Lighted,Clear,1,1,2015-08-11 22:49:00+00:00,0,41.63063611,-83.61267222
29600,Pennsylvania,69,7460,4,13,12,Dark – Lighted,Clear,1,0,2015-12-13 04:09:00+00:00,0,41.41572222,-75.65988889
29601,Pennsylvania,49,2640,23,15,10,Dark – Lighted,Clear,1,0,2015-10-15 23:41:00+00:00,0,42.10483333,-80.04975
29602,Nebraska,55,3620,4,18,1,Dark – Lighted,Clear,1,1,2015-01-18 04:22:00+00:00,0,41.28134444,-95.97381389
29603,Florida,57,2950,2,21,11,Dark – Lighted,Clear,2,1,2015-11-21 02:40:00+00:00,0,28.02716944,-82.47806667
29604,Georgia,215,1280,22,27,11,Dark – Lighted,Clear,1,1,2015-11-27 22:00:00+00:00,0,32.53527222,-84.87580833
29605,Maryland,21,0,13,8,11,Daylight,Clear,1,0,2015-11-08 13:55:00+00:00,0,39.478575,-77.34190833
29606,Pennsylvania,79,6610,12,13,2,Daylight,Clear,1,0,2015-02-13 12:24:00+00:00,0,41.33956389,-75.78675833
29607,Nebraska,79,2090,21,10,10,Dark – Lighted,Clear,1,1,2015-10-10 21:23:00+00:00,0,40.90828611,-98.35138333
29608,Iowa,153,2260,12,3,10,Daylight,Clear,1,0,2015-10-03 12:57:00+00:00,0,41.61471389,-93.63659167
29609,Iowa,155,1900,12,6,9,Daylight,Clear,1,0,2015-09-06 12:32:00+00:00,0,41.24532222,-95.90195556
29610,Iowa,179,6490,16,10,3,Daylight,Clear,1,0,2015-03-10 16:04:00+00:00,0,41.020625,-92.40189722
29611,Kansas,209,2820,1,30,3,Dark – Lighted,Clear,1,1,2015-03-30 01:44:00+00:00,0,39.11682222,-94.64944722
29612,Iowa,127,5320,16,29,9,Daylight,Clear,1,0,2015-09-29 16:00:00+00:00,0,42.0284,-92.88388889
29613,Illinois,31,3410,6,16,11,Dawn,Clear,1,0,2015-11-16 06:09:00+00:00,0,42.14186111,-87.76709444
29614,Ohio,35,1680,2,13,1,Dark – Lighted,Clear,1,0,2015-01-13 02:07:00+00:00,0,41.54134444,-81.59748889
29615,Kansas,155,0,23,11,4,Dark – Not Lighted,Clear,1,1,2015-04-11 23:10:00+00:00,0,37.78683611,-98.42904167
29616,Kansas,209,2820,12,8,5,Daylight,Clear,1,0,2015-05-08 12:18:00+00:00,0,39.12401111,-94.65848333
29617,Arizona,13,370,1,15,2,Dark – Lighted,Clear,1,1,2015-02-15 01:26:00+00:00,0,33.46276111,-112.07373611
29618,Nevada,3,150,1,8,12,Dark – Lighted,Clear,1,1,2015-12-08 01:23:00+00:00,0,36.29387222,-115.20680833
29619,California,13,110,8,15,12,Daylight,Clear,1,0,2015-12-15 08:28:00+00:00,0,38.00507778,-121.76242222
29620,Washington,33,1030,17,2,10,Daylight,Clear,1,1,2015-10-02 17:27:00+00:00,0,47.4297,-122.22799167
29621,Oklahoma,131,870,12,20,1,Daylight,Clear,1,0,2015-01-20 12:25:00+00:00,0,36.17704444,-95.80365278
29622,Washington,53,1124,2,17,8,Dark – Not Lighted,Clear,1,1,2015-08-17 02:17:00+00:00,0,47.16456667,-122.52771667
29623,Florida,73,2940,6,24,4,Dawn,Clear,1,1,2015-04-24 06:22:00+00:00,0,30.457025,-84.25468333
29624,Connecticut,9,810,23,13,6,Dark – Lighted,Clear,1,1,2015-06-13 23:59:00+00:00,0,41.55080833,-73.01955
29625,New York,81,4170,4,5,4,Dark – Lighted,Clear,2,1,2015-04-05 04:25:00+00:00,0,40.71664722,-73.79978611
29626,Nebraska,55,3620,2,24,7,Dark – Lighted,Clear,1,2,2015-07-24 02:32:00+00:00,0,41.27379167,-96.08133889
29627,New York,29,750,1,10,5,Dark – Lighted,Clear,1,1,2015-05-10 01:12:00+00:00,0,42.90433611,-78.83443056
29628,Illinois,31,1670,3,12,4,Dark – Lighted,Not Reported,1,0,2015-04-12 03:00:00+00:00,1,41.794275,-87.62588056
29629,Oregon,51,880,1,18,8,Dark – Lighted,Not Reported,1,0,2015-08-18 01:46:00+00:00,1,45.5264,-122.49494167
29630,Florida,57,2950,3,21,1,Dark – Lighted,Clear,1,1,2015-01-21 03:11:00+00:00,0,28.10743889,-82.37568611
29631,North Carolina,105,4090,10,13,4,Daylight,Clear,1,0,2015-04-13 10:07:00+00:00,9,35.46329444,-79.149825
29632,Florida,71,457,11,12,2,Daylight,Clear,1,1,2015-02-12 11:30:00+00:00,0,26.573725,-82.03822778
29633,Florida,21,0,14,25,1,Daylight,Clear,2,0,2015-01-25 14:38:00+00:00,0,26.27048056,-81.73753889
29634,Illinois,195,0,8,26,3,Dark – Lighted,Clear,1,0,2015-03-26 08:08:00+00:00,0,41.63299167,-90.13261944
29635,Florida,99,3190,0,7,3,Dark – Lighted,Clear,1,0,2015-03-07 00:08:00+00:00,0,26.74575556,-80.05172778
29636,New Hampshire,11,160,0,8,5,Dark – Lighted,Clear,1,1,2015-05-08 00:59:00+00:00,0,43.01968889,-71.59363333
29637,California,67,3150,18,18,8,Daylight,Clear,1,1,2015-08-18 18:54:00+00:00,0,38.60459167,-121.53678056
29638,California,85,3340,21,15,4,Dark – Lighted,Clear,2,1,2015-04-15 21:45:00+00:00,0,37.39057778,-121.86463889
29639,Arizona,13,370,1,27,9,Dark – Lighted,Clear,1,1,2015-09-27 01:23:00+00:00,1,33.57523611,-112.05763333
29640,Florida,86,2010,5,1,6,Dark – Lighted,Clear,2,0,2015-06-01 05:02:00+00:00,0,25.80328889,-80.22128056
29641,Florida,83,0,13,12,11,Daylight,Clear,1,0,2015-11-12 13:30:00+00:00,0,29.14224444,-82.19309167
29642,Washington,33,109,19,14,10,Dark – Lighted,Clear,1,0,2015-10-14 19:41:00+00:00,0,47.603375,-122.14307778
29643,Oklahoma,143,4780,22,28,1,Dark – Not Lighted,Clear,1,0,2015-01-28 22:57:00+00:00,0,36.116525,-95.94023056
29644,Louisiana,71,1690,0,23,3,Dark – Lighted,Clear,1,1,2015-03-23 00:51:00+00:00,0,29.95457222,-90.019075
29645,Arizona,13,200,23,19,4,Dark – Lighted,Clear,1,1,2015-04-19 23:26:00+00:00,0,33.53116944,-112.16131667
29646,Michigan,163,1260,17,11,8,Daylight,Clear,1,1,2015-08-11 17:50:00+00:00,0,42.35618889,-83.21884167
29647,Ohio,61,1610,0,20,5,Dark – Lighted,Clear,1,1,2015-05-20 00:40:00+00:00,0,39.18310278,-84.45633056
29648,Arizona,13,0,14,23,4,Daylight,Clear,1,0,2015-04-23 14:26:00+00:00,0,33.63600556,-112.26310278
29649,Michigan,163,1260,0,15,11,Dark – Lighted,Clear,4,0,2015-11-15 00:40:00+00:00,0,42.43394167,-83.0253
29650,Texas,29,6090,18,19,4,Daylight,Clear,1,1,2015-04-19 18:17:00+00:00,1,29.42886111,-98.53871944
29651,Arkansas,143,3670,4,6,9,Dark – Unknown Lighting,Clear,2,1,2015-09-06 04:49:00+00:00,0,36.18471944,-94.12241944
29652,Nebraska,109,2830,13,10,5,Daylight,Rain,1,0,2015-05-10 13:28:00+00:00,0,40.84252222,-96.61007222
29653,Kansas,95,0,23,20,2,Dark – Not Lighted,Rain,1,0,2015-02-20 23:00:00+00:00,0,37.61866389,-97.93548889
29654,Kansas,103,0,99,13,6,Dark – Not Lighted,Rain,2,1,2015-06-13 00:00:00+00:00,0,38.9598,-95.093975
29655,Iowa,79,8880,21,2,2,Dark – Not Lighted,Cloudy,1,0,2015-02-02 21:02:00+00:00,0,42.47565,-93.81345
